,s1_mean,s2_mean,s3_mean,x_mean,y_mean,z_mean,s1_variation,s2_variation,s3_variation,x_variation,y_variation,z_variation,s1_std,s2_std,s3_std,x_std,y_std,z_std,s1_median,s2_median,s3_median,x_median,y_median,z_median,s1_max,s2_max,s3_max,x_max,y_max,z_max,s1_min,s2_min,s3_min,x_min,y_min,z_min,s1_skew,s2_skew,s3_skew,x_skew,y_skew,z_skew,s1_kurtosis,s2_kurtosis,s3_kurtosis,x_kurtosis,y_kurtosis,z_kurtosis,s1_moment,s2_moment,s3_moment,x_moment,y_moment,z_moment,s1_kstatvar,s2_kstatvar,s3_kstatvar,x_kstatvar,y_kstatvar,z_kstatvar,s1_tvar,s2_tvar,s3_tvar,x_tvar,y_tvar,z_tvar,s1_sem,s2_sem,s3_sem,x_sem,y_sem,z_sem,s1_entropy,s2_entropy,s3_entropy,x_entropy,y_entropy,z_entropy,s2_peak_len,s2_peak_prom,s2_peak_width,s2_peak_height,s2_weight_pred_k,x_peak_len,x_peak_prom,x_peak_width,x_peak_height,x_weight_pred_k,y_peak_len,y_peak_prom,y_peak_width,y_peak_height,y_weight_pred_k,z_peak_len,z_peak_prom,z_peak_width,z_peak_height,z_weight_pred_k,s2_peak_len_50_110,s2_peak_len_20_300,x_peak_len_20_150,x_peak_len_50_200,y_peak_len_50_110,y_peak_len_50_200,s2_peak_prom_sit,s2_peak_prom_stand,x_peak_prom_sit,x_peak_prom_stand,y_peak_prom_sit,y_peak_prom_stand,x_y_corr,z_y_corr,x_z_corr,id,Name,Kg,Target
23,87.83492823,82.00119617,120.361244,129.9760766,-78.00956938,-1351.674641,1.445755779,0.9208878978,1.333670968,8.56639251,-7.80008249,-0.5830873535,126.9878551,75.51390916,160.5222968,1113.426089,608.4810761,788.1443893,7,37,18.5,61,-68,-965,414,419,491,4643,2685,380,-12,2,-10,-3168,-3915,-3544,1.184671924,1.323580256,1.089095921,1.645878129,-0.7293319439,-0.8098515018,-0.1829307815,0.9915709595,-0.3461172966,4.526244739,12.29519615,-0.05499914715,16125.91534,5702.350477,25767.40778,1239717.655,370249.22,621171.5784,567862.6196,116964.7253,1319510.133,12065488890,2357767421,901994035,16145.22781,5709.179639,25798.26695,1241202.347,370692.6322,621915.4964,4.394595938,2.613266586,5.555103149,38.53169867,21.05735595,27.27486128,0,6.364695243,0,0,0,0,9,311,9.189797794,331,1253.164365,11,6138,10.03902963,3911,63396.35231,10,4012,22.3289638,2160.5,116746.4598,3,3517,16.21359682,325,57996.03583,9,9,17,10,10,10,1,0.9807073955,19.73633441,19.73633441,12.90032154,12.90032154,-0.8053909151,0.3180268923,-0.3715106766,user_24,a,89.2,Walking
24,99.09529703,90.74009901,139.8737624,133.3366337,-78.19554455,-1325.759901,1.254198091,0.8567511235,1.176930881,7.66748601,-6.719781047,-0.640351232,124.2851324,77.74168177,164.6217504,1022.356773,525.4569382,848.951986,10.5,42,23.5,39,-62,-949,402,351,478,3851,2311,581,-12,3,-7,-4023,-3509,-7230,0.8430836633,0.8684779924,0.7493368409,1.531107065,-0.6365524477,-1.829984856,-0.8896849246,-0.4612674875,-1.037500997,4.553690043,10.89652372,7.255077511,15446.79414,6043.769085,27100.3207,1045213.372,276104.9939,720719.4745,329180.5236,69881.16154,878033.8929,8912759590,1224103842,5985174916,15465.93515,6051.258266,27133.90226,1046508.556,276447.1315,721612.5594,4.375043868,2.736636809,5.794960069,35.98866288,18.49696026,29.88452527,0,6.348501477,0,0,0,0,9,273,14.42214286,293,6550.261932,10,5428.5,8.681406371,3588.5,65180.6557,9,3481,18.95020994,1844,60168.43631,3,3713,16.38369675,333,126118.2556,9,4,17,10,9,8,1,0.836996337,19.88461538,19.88461538,12.75091575,12.75091575,-0.8119649854,0.3814910963,-0.3520472085,user_25,a,89.2,Walking
25,95.5464684,82.81536555,132.314746,122.2081784,-89.47335812,-1322.599752,1.350289997,0.9085855191,1.233042048,8.755796627,-6.457326113,-0.5743856866,129.0154405,75.2448419,163.1496453,1070.029957,577.7586518,759.6823667,9,40,22,40,-80,-962,419,345,490,4025,2650,249,-8,12,-7,-3205,-2783,-3699,1.03877068,1.087501091,0.8697758293,1.431769684,-0.2320609115,-0.8403048413,-0.4990753292,0.1337820733,-0.8277427667,3.636270223,7.390912399,0.1626638314,16644.9839,5661.786232,26617.80676,1144964.108,333805.0597,577117.2983,517642.0703,85187.11163,1033403.512,9208865988,1304369388,897099965.7,16665.63524,5668.810781,26650.83133,1146384.659,334219.2099,577833.3247,4.544375071,2.650386514,5.746701153,37.69019769,20.35068053,26.75867008,0,6.320708269,0,0,0,0,9,293,17.16010576,309,4680.312949,9,5871,10.30815417,3622,69027.96061,10,3629,12.93146387,1923,86163.53352,1,3590,14.62953371,249,0,9,5,14,9,10,10,1,0.9709897611,19.75767918,20.03754266,12.38566553,12.38566553,-0.8122835435,0.3543986353,-0.3676721784,user_26,a,89.2,Walking
26,91.99375,86.64,130.58625,147.24125,-104.43125,-1341.53375,1.373343762,0.902663294,1.241248824,7.222747789,-5.715038202,-0.5692606926,126.3390427,78.20674779,162.0900292,1063.486413,596.8285832,763.6824316,8,43,22.5,55,-95,-957,445,413,499,4066,2527,255,-12,16,-7,-2516,-5047,-3492,1.108962634,1.280517814,0.928083868,1.741080953,-1.635919036,-0.804420943,-0.2884389323,0.9310314719,-0.6780458813,4.2123857,17.00361865,-0.021087484,15961.55371,6116.2954,26273.17756,1131003.351,356204.3578,583210.8564,547692.3611,137802.0173,1145640.269,9991717904,3032539041,845585583.4,15981.53062,6123.950338,26306.06014,1132418.874,356650.1705,583940.7823,4.469554036,2.766755848,5.734333019,37.62344472,21.11427747,27.0171423,0,6.328777379,0,0,0,0,9,317,8.612267251,338,3316.900631,10,5676.5,10.03830384,3705.5,61952.48317,10,3792,22.04180634,1837.5,106443.9601,1,3528,16.25505126,255,0,9,8,16,10,10,10,1,0.9968454259,17.90694006,17.90694006,11.96214511,11.96214511,-0.7720160786,0.3324623039,-0.3544676969,user_27,a,89.2,Walking
27,92.49515738,81.85472155,134.6924939,180.4491525,-105.2941889,-1347.211864,1.302099563,0.8642088857,1.199231354,6.409269087,-6.132431243,-0.5687068868,120.437904,70.7395777,161.5274619,1156.547175,645.7093735,766.1686653,10,43.5,27.5,69,-83,-960,373,388,506,4813,2320,54,-12,-12,-8,-2490,-5799,-3308,0.9830261745,1.204979542,0.8835352173,1.854401821,-2.450345401,-0.8913921538,-0.6159867381,0.8961253062,-0.7340042302,4.170082718,21.19550271,0.0003781675473,14505.28872,5004.087853,26091.12094,1337601.368,416940.5951,587014.4236,354067.0823,88258.58426,1047705.725,13440856163,4910885591,838564847.5,14522.87089,5010.153414,26122.74654,1339222.703,417445.9776,587725.9563,4.193109603,2.462835974,5.623664387,40.26580425,22.48071483,26.67456906,0,0,0,0,0,0,10,300.5,8.827801581,317,2040.376949,10,5867,8.389039674,4065.5,54204.39985,10,4129.5,29.12877508,1837,460877.0672,0,0,0,0,0,10,8,17,10,10,9,1,1,19.52412646,19.52412646,13.74209651,13.74209651,-0.7528340384,0.3049695436,-0.3630090659,user_28,a,89.2,Walking
28,69.7825,68.71,110.835,138.33,-90.1375,-1378.83,1.556220574,0.9589804468,1.421592054,7.550628564,-6.811062352,-0.6228700604,108.5969622,65.8915465,157.5621553,1044.478449,613.9321327,858.8319254,7,37,18,68,-85,-963,345,330,482,4397,2225,163,-12,14,-7,-2545,-3400,-6014,1.355042122,1.524456334,1.248146808,1.599711194,-1.077454737,-1.478789048,0.2207095368,1.447147953,-0.01263181126,4.536383675,10.60818322,3.528210892,11793.30019,4341.6959,24825.83278,1090935.231,376912.6636,737592.2761,780135.3414,164261.1099,3092989.108,19678389185,4532607592,7606953501,11822.85734,4352.577343,24888.05291,1093669.405,377857.3069,739440.8783,5.436648172,3.298703284,7.887973901,52.28932502,30.73504949,42.99537412,0,5.616330827,0,0,0,0,4,282.5,15.50666101,299.5,1728.718166,5,5939,10.36946157,3757,65892.99438,5,4184,17.45612843,2176,420338.6335,1,4121,16.5308526,163,0,4,2,9,5,5,5,1,1,20.24070796,20.24070796,14.81061947,14.81061947,-0.7746052034,0.4175191851,-0.3491663535,user_29,a,89.2,Walking
29,98.80718563,84.53772455,139.0934132,165.0083832,-89.55688623,-1356.622754,1.259558884,0.8671234495,1.176394923,6.711943243,-6.450722815,-0.5900510792,124.4534685,73.30464332,163.6287851,1107.526903,577.7066492,800.4767204,13,44,27,64,-74,-962,381,358,486,4118,2174,269,-8,1,-8,-2475,-2773,-3546,0.8936843308,1.075351001,0.799502676,1.761968902,-0.6322743447,-0.888405683,-0.8107756301,0.1918599137,-0.9218668156,4.019310309,6.225321422,-0.02025554184,15488.66582,5373.570733,26774.3793,1226615.841,333744.9725,640762.9798,343031.7955,76169.66344,929102.1653,10907096847,1103504239,978129498.3,15507.23736,5380.013863,26806.48287,1228086.603,334145.1463,641531.2808,4.309471168,2.538332203,5.666001438,38.35052019,20.00434523,27.71824192,0,6.386032633,0,0,0,0,10,273.5,10.4702388,294.5,3891.214741,10,5742.5,9.133048778,3890,62819.63446,10,3564.5,23.29255183,1707.5,290542.9563,1,3714,16.07891934,269,0,10,4,17,10,10,10,1,1,20.99634369,20.99634369,13.03290676,13.03290676,-0.8340047067,0.3378687695,-0.396311218,user_30,a,89.2,Walking
30,87.35238095,83.76428571,115.8940476,173.2785714,-3.080952381,-1344.138095,1.396640931,0.9176585199,1.260719523,5.902090333,-183.5564729,-0.6782170683,121.9999107,76.86701045,146.1098884,1022.705781,565.5287523,911.6173983,10,41,21,76,-54,-950,479,452,469,4581,3921,599,-13,11,-5,-2594,-3238,-11366,1.215523534,1.341181873,1.009413585,1.929756133,0.2750123012,-3.747777912,0.04344805416,1.242020027,-0.4496214437,5.180326135,10.98337084,33.68449514,14883.97821,5908.537296,21348.09949,1045927.115,319822.7696,831046.2809,541508.3327,135446.0677,844886.811,9404003695,1590143729,29512826772,14901.71835,5915.579653,21373.54418,1047173.751,320203.9648,832036.8009,4.211904663,2.653743908,5.044273531,35.30772461,19.52422076,31.47252772,0,6.370192744,0,0,0,0,9,285,17.37307871,305,1743.890706,9,5558,8.544033643,3786,41291.52693,9,3507,16.44715264,1827,49512.80189,1,4046,14.35458993,599,0,9,5,18,9,9,9,1,0.9754385965,19.50175439,19.50175439,12.30526316,12.30526316,-0.6302537896,-0.01109117414,-0.29777593,user_31,a,89.2,Walking
31,94.40322581,87.06947891,124.1575682,175.8511166,-26.93796526,-1320.620347,1.319409398,0.8793114308,1.225496007,6.024278743,-19.90744225,-0.5777381744,124.5565033,76.56118808,152.1546041,1059.376144,536.2659877,762.9727886,10,43,21,74,-23,-948,392,380,465,4034,2568,263,-6,13,-7,-2592,-2588,-4323,1.016763063,1.091092966,0.907669534,1.697224615,-0.7123931506,-0.9204269419,-0.5384636527,0.2167297059,-0.6996573474,4.035659828,9.207059774,0.3187920538,15514.32252,5861.61552,23151.02356,1122277.814,287581.2096,582127.4762,438430.4716,94978.308,868424.5919,9486595291,1156857800,979933154.9,15533.59497,5868.89703,23179.78259,1123671.948,287938.4533,582850.6159,4.390039901,2.698427313,5.362745144,37.33810293,18.90089253,26.89125735,0,6.343556064,0,0,0,0,9,289,16.97761194,308,3792.550882,9,5578,10.08116259,3691,64064.12869,9,3769,26.08242596,1786,123775.132,2,3462.5,15.90386509,235.5,56892.86744,9,6,18,9,9,9,1,0.9844290657,19.30103806,19.30103806,13.04152249,13.04152249,-0.7548880354,0.2602172025,-0.3378940615,user_32,a,89.2,Walking
32,95.50924784,81.4377312,128.2133169,156.5906289,-36.03329223,-1352.115906,1.299857967,0.8948090097,1.219973778,7.025507528,-16.9667913,-0.67516435,124.1484567,72.8712156,156.4168846,1100.128642,611.3693491,912.9004569,10,40,24,68,-25,-960,397,357,476,5473,2762,5289,-6,-4,-8,-2793,-3179,-7622,0.9859096491,1.120249363,0.8731028147,1.874997737,-1.024535202,-0.4503526565,-0.5753359366,0.3999490462,-0.7783305013,5.190802936,9.722628854,11.26881686,15412.83931,5310.214063,24466.2418,1210283.028,373772.481,833387.2443,419166.2712,83876.54981,905465.0004,13063612169,2031464613,11431576998,15431.86751,5316.769883,24496.44703,1211777.205,374233.9285,834416.1174,4.362132125,2.560433524,5.49592911,38.6545803,21.48132928,32.07605245,0,0,0,0,0,0,9,289,17.65077519,309,3451.503453,10,5864,9.758309017,3798,60008.1573,10,3858,27.84922979,1896,440324.6938,4,4032.5,9.329160277,279.5,17163.14879,9,6,19,10,10,10,1,0.9965397924,20.29065744,20.29065744,13.34948097,13.34948097,-0.8022053411,0.2353199688,-0.2956062655,user_33,a,89.2,Walking
33,103.9613059,86.54534462,133.4885127,172.4631197,-65.66505441,-1369.378476,1.288381935,0.8821722827,1.195254916,6.78181334,-9.264922534,-0.6039648635,133.9418685,76.34790422,159.552801,1169.612686,608.3816424,827.0564846,12,43,25,76,-35,-991,412,379,496,4975,2443,324,-12,0,-12,-2494,-3376,-6461,0.9496686573,1.103907152,0.858451769,1.655020168,-0.7693376381,-1.278935975,-0.6970509828,0.3515744819,-0.7878941961,3.674290354,8.384055876,3.001866639,17940.42414,5829.002478,25457.0963,1367993.835,370128.2228,684022.4287,509225.743,97101.2245,953707.6083,12912759113,1730193250,2845686884,17962.14378,5836.059382,25487.91603,1369650.002,370576.3199,684850.543,4.660433651,2.656483338,5.551551961,40.69603016,21.16830466,28.77697553,0,6.364171705,0,0,0,0,10,303,9.296845794,323,1822.129016,10,6055.5,9.856420874,3960.5,63165.95741,9,4046,20.44649123,2049,160624.1126,3,3476,15.87296,314,55920.43807,10,10,19,10,9,9,1,0.9933993399,19.98514851,19.98514851,13.35313531,13.35313531,-0.7634628691,0.3052674006,-0.2908400385,user_34,a,89.2,Walking
34,91.55529412,85.39764706,118.5905882,160.0682353,-61.09411765,-1426.672941,1.461504321,0.9549248713,1.31718088,7.477082533,-9.911641766,-0.6465162413,133.8084579,81.54833713,156.2052553,1196.843406,605.5430081,922.3672275,9,40,21,87,-19,-1016,437,424,512,4481,2461,216,-12,16,-5,-2602,-3168,-6951,1.275809061,1.55714508,1.135654177,1.509182659,-0.8746944384,-1.601751217,0.05156615429,1.952469288,-0.1721465792,3.616801706,9.114150452,5.099079604,17904.70341,6650.131289,24400.08179,1432434.139,366682.3347,850761.3024,1562278.935,415669.0321,2584285.541,27416405656,3556382257,12225471878,17946.93149,6665.81556,24457.62916,1435812.521,367547.1515,852767.815,6.498313172,3.960337348,7.585997807,58.12385399,29.40776814,44.7941124,0,5.676151982,0,0,0,0,5,353,8.393292683,372,2148.93,5,6681,9.957622992,4220,68955.18991,5,4247,24.05451309,1957,102394.2288,2,3850.5,16.44606306,204.5,69351.81763,5,5,10,5,5,5,1,1,18.37393768,18.92634561,12.03116147,12.03116147,-0.740043193,0.3624375205,-0.2218040425,user_35,a,89.2,Walking
35,83.0990676,83.24358974,108.1561772,174.1631702,-51.25174825,-1412.594406,1.542032465,0.9547106929,1.366855653,6.643541996,-12.27959151,-0.6622432916,128.14146,79.47354524,147.8338822,1157.060335,629.3505325,935.4811689,9,42,20.5,105,-25,-1003,457,450,481,4403,2760,169,-12,19,-7,-2929,-3216,-8167,1.421761456,1.596320748,1.244262038,1.449204424,-0.6341305305,-2.290629866,0.4840028112,2.09234106,0.06774481078,3.343709027,7.664839335,10.54006328,16420.23378,6316.044394,21854.85673,1338788.619,396082.0928,875125.0173,784423.1968,191276.7273,1156512.718,11223407914,1777082975,11256583546,16439.39391,6323.41434,21880.35831,1340350.799,396544.2656,876146.1667,4.377228891,2.714764591,5.049909218,39.52442813,21.49820466,31.955428,0,6.382661092,0,0,0,0,10,340.5,8.808459596,361.5,3200.240385,10,6220,10.05761506,3987.5,65924.81099,10,3930.5,16.9085783,2124,87656.98441,1,7629,339.6366408,169,0,10,9,21,10,10,10,1,1,18.26725404,18.26725404,11.54331865,11.54331865,-0.7723954539,0.3779005407,-0.2950101719,user_36,a,89.2,Walking
36,87.69845054,79.30631704,121.5828367,164.3778308,-36.85697259,-1315.859356,1.361161675,0.8856891283,1.265586076,6.350750278,-14.05301057,-0.6042368933,119.3717699,70.24074281,153.8735453,1043.922554,517.9514255,795.0907696,9,39,20,81,-19,-952,407,345,474,5043,2525,478,-8,6,-7,-3160,-3043,-4058,1.094202344,1.148893649,0.9702072886,1.617715442,-0.1443592327,-0.892330766,-0.3440814609,0.3815737145,-0.5943512724,4.614523352,10.93412733,0.3705311227,14249.61944,4933.761951,23677.06793,1089774.299,268273.6792,632169.3318,402578.0427,69440.96072,943247.6689,9415542766,1115946667,1134764630,14266.62376,4939.649495,23705.32219,1091074.746,268593.8148,632923.7105,4.123629365,2.426426198,5.315473419,36.06170626,17.8923351,27.46595488,0,6.382725217,0,0,0,0,9,262,16.39795918,280,3600.751526,9,5812,10.42693262,3560,61112.65457,10,3617.5,4.649942449,2113.5,53207.03608,4,3694.5,17.38167343,297.5,85507.49122,9,4,17,9,10,9,1,0.9809160305,22.18320611,22.18320611,13.80725191,13.80725191,-0.8126827077,0.2677664557,-0.3727123037,user_37,a,89.2,Walking
37,95.89856802,84.51312649,132.774463,156.353222,-66.34606205,-1391.742243,1.346009872,0.8772193754,1.223156916,7.372240312,-9.452546705,-0.6685243814,129.0804192,74.13655204,162.4040028,1152.673526,627.1392502,930.4136224,11,43,25,78,-35,-987,400,362,505,4132,3164,203,-9,14,-5,-3896,-4343,-8186,1.065976703,1.164999051,0.9087346288,1.241814992,-0.9537767069,-2.337073169,-0.4358550896,0.6380915682,-0.6957566014,3.278615105,12.66988138,11.04705109,16661.75463,5496.228348,26375.06011,1328656.257,393303.6392,865669.5087,520483.0028,95582.3252,1087179.831,11181501676,2723724247,11735143902,16681.66114,5502.794929,26406.57153,1330243.66,393773.536,866703.7614,4.461671982,2.562534109,5.61350353,39.84222554,21.67710361,32.15979942,0,6.385781928,0,0,0,0,10,312.5,10.76124622,332,2773.800727,10,5870,10.15682397,3784,75724.75842,10,4004,14.06388746,2107.5,397986.7898,1,7113,124.087517,203,0,10,8,18,10,10,10,1,0.944,18.784,18.784,12.8128,12.8128,-0.7252181615,0.4304965939,-0.2684640713,user_38,a,89.2,Walking
38,86.61875,76.39125,122.315,177.745,-46.0175,-1348.895,1.395018356,0.8976577257,1.274858813,6.011016199,-12.61352739,-0.6232867586,120.8347462,68.57319574,155.9343557,1068.428074,580.4429965,840.7483922,9,40,21,92,-19,-960,429,373,474,4110,2676,19,-7,12,-9,-3693,-3150,-7491,1.148203596,1.287839561,1.013867959,1.602377471,-0.7927804567,-1.796565124,-0.2179489113,0.9378451092,-0.504882895,4.343876468,9.338617577,7.134641421,14601.0359,4702.283173,24315.52327,1141538.55,336914.0722,706857.859,477206.7447,81640.47098,1110054.827,10394257601,1618569744,5739387991,14619.31004,4708.168384,24345.95572,1142967.259,337335.7419,707742.5371,4.274826025,2.425945276,5.516560944,37.79826813,20.53459708,29.74353999,0,6.334127455,0,0,0,0,9,289,8.617449664,303,2431.963159,9,5955,9.797842642,3900,64803.5798,9,4043,25.98337212,1953,254234.8432,0,0,0,0,0,9,6,18,9,9,9,1,1,20.60553633,20.60553633,13.98961938,13.98961938,-0.8024074331,0.329430646,-0.3392765669,user_39,a,89.2,Walking
39,96.75681818,85.27727273,137.6340909,167.9,-64.87727273,-1365.763636,1.307736984,0.8889524915,1.222717068,6.43476054,-8.42653223,-0.593683179,126.5324696,75.80744406,168.2875521,1080.396295,546.6904296,810.8308974,11,38.5,21.5,83,-43,-960,409,406,520,4848,2174,-13,-8,16,-6,-3125,-2898,-5051,0.9989796143,1.139704975,0.8910997591,1.809817128,-0.3610220859,-1.12003944,-0.5705785873,0.5669770753,-0.7366660009,5.192382541,8.222579771,1.335331792,16010.46586,5746.768574,28320.7002,1167256.154,298870.4258,657446.7441,839618.7583,194534.5902,2320907.824,22512706007,2098120232,3309520416,16046.93617,5759.859163,28385.21205,1169915.051,299551.2241,658944.3449,6.039065282,3.618091901,8.031926641,51.56450178,26.09211062,38.69884732,0,5.731189924,0,0,0,5.919507565,5,310,9.902255639,329,1778.708509,5,5531,8.280364028,3749,51643.39256,5,3183,16.89002638,1743,72981.804,0,0,0,0,0,5,3,10,5,5,5,1,0.9435483871,17.01612903,17.84193548,10.26774194,10.26774194,-0.8379588291,0.3801779808,-0.4042713257,user_40,a,89.2,Walking
40,101.9455446,86.5779703,129.4306931,186.5569307,35.52722772,-1343.960396,1.326689448,0.8966959455,1.213058484,5.39490193,13.72649112,-0.5996578247,135.2500783,77.63411494,157.0070004,1006.456346,487.6641757,805.9163676,13,40,24,74,-1,-968,425,392,502,4376,1987,95,-8,5,-7,-2408,-3158,-8087,1.049165165,1.243870377,0.882776414,1.686855082,-0.8010921544,-2.0312338,-0.4652179924,0.8638437971,-0.7385709739,3.997527341,7.916948826,11.15839192,18292.58367,6027.055802,24651.19817,1012954.375,237816.3483,649501.1915,638522.5766,129438.8552,952722.2138,7660430373,698286282.7,6911327250,18315.25106,6034.524272,24681.74488,1014209.585,238111.0401,650306.0257,4.761028242,2.732850277,5.526908174,35.42894132,17.16659201,28.36959975,0,6.340630937,0,0,0,0,9,339,14.59756691,367,1222.42522,9,5198,10.4130998,3507,60883.91435,9,2874,26.0622671,1551,84391.26066,0,0,0,0,0,9,9,17,9,9,9,1,0.9837758112,15.33333333,15.33333333,8.477876106,8.477876106,-0.7362270831,0.177937196,-0.3583237422,user_41,a,89.2,Walking
41,77.58265896,79.06936416,118.6150289,146.1606936,-126.817341,-1399.121387,1.493200585,0.9776474099,1.360236919,8.191663527,-5.227062312,-0.6498654238,115.8464718,77.30195907,161.3445414,1197.299223,662.8821438,909.2406132,8,36,21,46,-101,-989,399,392,540,6295,2816,2849,-13,1,-7,-2879,-3497,-7423,1.289610965,1.330808102,1.186423496,1.785087819,-0.5353549768,-1.204705709,0.07969772804,0.7177174618,-0.09944873658,4.882128075,8.380454875,5.060989417,13420.40502,5975.592876,26032.06105,1433525.43,439412.7366,826718.4928,435057.2462,112744.3308,1495774.328,16439388848,2330037805,5609661780,13435.93789,5982.509072,26062.19075,1435184.603,439921.3161,827675.3429,3.941177004,2.629866053,5.489052768,40.73294675,22.5517085,30.93299383,0,6.357630778,0,0,0,0,10,296.5,16.15776792,316.5,5348.368314,11,6472,10.22761269,4015,67931.8035,10,4596,18.40336202,2198.5,162545.7183,2,5523.5,10.09837611,1632,13307.28742,10,7,17,10,10,10,1,0.9915682968,21.82799325,21.82799325,15.50084317,15.50084317,-0.7750123798,0.5018197466,-0.3919354883,user_42,a,89.2,Walking
42,84.24760766,75.9007177,120.354067,138.4904306,-49.55980861,-1345.248804,1.436748318,0.9675478376,1.318659415,7.894873596,-12.16738886,-0.5907012584,121.0426086,73.43757528,158.7060235,1093.364444,603.0134632,794.6401613,8,35,19,70,-39.5,-951,373,360,505,4883,2400,93,-14,4,-8,-2352,-3917,-5153,1.185190321,1.351678878,1.087819946,1.764227659,-1.401916146,-1.015257544,-0.2009753045,0.9195073487,-0.3320673072,4.400811425,12.84891038,0.830931039,14651.31309,5393.077464,25187.60191,1195445.807,363625.2369,631452.9859,464095.6952,102099.1423,1271522.43,11003420092,2362260946,1357186068,14668.85958,5399.536239,25217.7667,1196877.479,364060.7162,632209.2171,4.188852199,2.541412089,5.49224842,37.83743683,20.8681414,27.49965674,0,6.329172116,0,0,0,0,9,288,16.33214286,304,6116.6375,10,5834,9.876749954,3780.5,62661.75684,10,4120,26.98942446,2007.5,444891.252,0,0,0,0,0,9,5,19,10,10,10,1,1,20.25694444,20.25694444,14.30555556,14.30555556,-0.8161209355,0.3780548635,-0.401641018,user_43,a,89.2,Walking
